index,name,time,rating,item,sentiment,sentiment_score,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence,name+item
3562,경쟁사,2021-08-15,4,식물영양제,부정,0.548129803,naver,"[('포장', 'Noun'), ('상태', 'Noun'), ('가', 'Josa'), ('좋다', 'Adjective')]","['포장', '상태']",['좋다'],"['포장', '상태', '좋다']",포장 상태가 좋았어요,포장 상태 좋다,경쟁사(식물영양제)
3563,경쟁사,2021-08-15,4,식물영양제,부정,0.549049404,naver,"[('자다', 'Verb'), ('써다', 'Verb'), ('보다', 'Verb')]",[],"['자다', '써다', '보다']","['자다', '써다', '보다']",잘 써볼게요,자다 써다 보다,경쟁사(식물영양제)
3564,경쟁사,2021-07-15,4,식물영양제,부정,0.549058524,naver,"[('어떻다', 'Adjective'), ('사', 'Modifier'), ('용해', 'Noun'), ('야하다', 'Adjective'), ('일단', 'Noun'), ('스포이트', 'Noun'), ('로', 'Josa'), ('a', 'Alpha'), ('하다', 'Verb'), ('방울', 'Noun'), ('씩', 'Suffix'), ('수', 'Modifier'), ('경', 'Modifier'), ('식물', 'Noun'), ('에', 'Josa'), ('떨어뜨리다', 'Verb'), ('보다', 'Verb')]","['용해', '일단', '스포이트', '방울', '식물']","['어떻다', '야하다', '하다', '떨어뜨리다', '보다']","['어떻다', '용해', '야하다', '일단', '스포이트', '하다', '방울', '식물', '떨어뜨리다', '보다']",어떻게사용해야할지 일단 스포이트로 a 한 방울씩 수경식물에 떨어뜨려 봅니다,어떻다 사 용해 야하다 일단 스포이트 a 하다 방울 씩 수 경 식물 떨어뜨리다 보다,경쟁사(식물영양제)
3565,경쟁사,2021-07-15,4,식물영양제,부정,0.548186851,naver,"[('그리고', 'Conjunction'), ('b', 'Alpha'), ('넣다', 'Verb'), ('되다', 'Verb'), ('거', 'Noun'), ('겠다', 'Verb')]",['거'],"['넣다', '되다', '겠다']","['넣다', '되다', '거', '겠다']",그리고 b 넣어주면 되는 거겠죠,그리고 b 넣다 되다 거 겠다,경쟁사(식물영양제)
3566,경쟁사,2021-08-18,3,식물영양제,부정,0.510282299,naver,"[('괜찮다', 'Adjective'), ('너무', 'Adverb'), ('비싸다', 'Adjective'), ('것', 'Noun'), ('같다', 'Adjective')]",['것'],"['괜찮다', '비싸다', '같다']","['괜찮다', '비싸다', '것', '같다']",괜찮은데 너무 비싼 것 같아요,괜찮다 너무 비싸다 것 같다,경쟁사(식물영양제)
3571,경쟁사,2021-08-14,4,식물영양제,부정,0.547680566,naver,"[('베란다', 'Noun'), ('에서', 'Josa'), ('채소', 'Noun'), ('기르다', 'Verb'), ('데', 'Noun'), ('자다', 'Verb'), ('쓰다', 'Verb'), ('있다', 'Adjective')]","['베란다', '채소', '데']","['기르다', '자다', '쓰다', '있다']","['베란다', '채소', '기르다', '데', '자다', '쓰다', '있다']",베란다에서 채소 기르는 데 잘 쓰고 있습니다,베란다 채소 기르다 데 자다 쓰다 있다,경쟁사(식물영양제)
3585,경쟁사,2021-07-05,4,식물영양제,부정,0.549009633,naver,"[('자다', 'Verb'), ('받다', 'Verb')]",[],"['자다', '받다']","['자다', '받다']",잘 받았습니다,자다 받다,경쟁사(식물영양제)
3586,경쟁사,2021-07-05,4,식물영양제,부정,0.54899261,naver,"[('자다', 'Verb'), ('기르다', 'Verb'), ('보다', 'Verb')]",[],"['자다', '기르다', '보다']","['자다', '기르다', '보다']",잘 길러 보겠습니다,자다 기르다 보다,경쟁사(식물영양제)
3593,경쟁사,2021-07-17,4,식물영양제,부정,0.548825926,naver,"[('효과', 'Noun'), ('있다', 'Adjective'), ('것', 'Noun'), ('같다', 'Adjective')]","['효과', '것']","['있다', '같다']","['효과', '있다', '것', '같다']",효과 있는 것 같아요,효과 있다 것 같다,경쟁사(식물영양제)
3602,경쟁사,2021-07-26,4,식물영양제,부정,0.548136288,naver,"[('액체', 'Noun'), ('제품', 'Noun'), ('이라', 'Josa'), ('뽁뽁', 'Noun'), ('이', 'Josa'), ('포장', 'Noun'), ('하다', 'Verb'), ('보내다', 'Verb'), ('더', 'Noun'), ('좋다', 'Adjective'), ('듯', 'Noun'), ('하다', 'Verb')]","['액체', '제품', '뽁뽁', '포장', '더', '듯']","['하다', '보내다', '좋다', '하다']","['액체', '제품', '뽁뽁', '포장', '하다', '보내다', '더', '좋다', '듯', '하다']",액체 제품이라 뽁뽁이 포장해서 보내시면 더 좋을 듯합니다,액체 제품 뽁뽁 포장 하다 보내다 더 좋다 듯 하다,경쟁사(식물영양제)
3603,경쟁사,2021-06-09,4,식물영양제,부정,0.547632486,naver,"[('리뷰', 'Noun'), ('가', 'Josa'), ('늦다', 'Verb')]",['리뷰'],['늦다'],"['리뷰', '늦다']",리뷰가 늦었네요,리뷰 늦다,경쟁사(식물영양제)
3604,경쟁사,2021-06-09,4,식물영양제,부정,0.546814111,naver,"[('제품', 'Noun'), ('은', 'Josa'), ('자다', 'Verb'), ('받다', 'Verb')]",['제품'],"['자다', '받다']","['제품', '자다', '받다']",제품은 잘 받았습니다,제품 자다 받다,경쟁사(식물영양제)
3605,경쟁사,2021-06-09,4,식물영양제,부정,0.546021473,naver,"[('제품', 'Noun'), ('이', 'Josa'), ('약간', 'Noun'), ('의', 'Josa'), ('누액', 'Noun'), ('이', 'Josa'), ('있다', 'Adjective'), ('신문지', 'Noun'), ('가', 'Josa'), ('젖다', 'Verb')]","['제품', '약간', '누액', '신문지']","['있다', '젖다']","['제품', '약간', '누액', '있다', '신문지', '젖다']",제품이 약간의 누액이 있어서 신문지가 젖어있었네요,제품 약간 누액 있다 신문지 젖다,경쟁사(식물영양제)
3606,경쟁사,2021-06-09,4,식물영양제,부정,0.544988537,naver,"[('누액', 'Noun'), ('이', 'Josa'), ('있다', 'Adjective'), ('점', 'Noun'), ('이', 'Josa'), ('좀', 'Noun'), ('아쉽다', 'Adjective')]","['누액', '점', '좀']","['있다', '아쉽다']","['누액', '있다', '점', '좀', '아쉽다']",누액이 있는 점이 좀 아쉬웠네요,누액 있다 점 좀 아쉽다,경쟁사(식물영양제)
3607,경쟁사,2021-06-09,4,식물영양제,부정,0.548943111,naver,"[('자다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb')]",['사용'],"['자다', '하다']","['자다', '사용', '하다']",잘 사용하겠습니다,자다 사용 하다,경쟁사(식물영양제)
3608,경쟁사,2021-06-09,4,식물영양제,부정,0.548732603,naver,"[('수고', 'Noun'), ('하다', 'Verb')]",['수고'],['하다'],"['수고', '하다']",수고하세요,수고 하다,경쟁사(식물영양제)
3609,경쟁사,2021-07-06,4,식물영양제,부정,0.547685227,naver,"[('자다', 'Verb'), ('자르다', 'Verb'), ('좋다', 'Adjective')]",[],"['자다', '자르다', '좋다']","['자다', '자르다', '좋다']",잘 자랐으면 좋겠어요,자다 자르다 좋다,경쟁사(식물영양제)
3622,경쟁사,2021-07-23,3,식물영양제,부정,0.509830225,naver,"[('주', 'Modifier'), ('기적', 'Noun'), ('으로', 'Josa'), ('주다', 'Verb'), ('식물', 'Noun'), ('들', 'Suffix'), ('자다', 'Verb'), ('크다', 'Verb')]","['기적', '식물']","['주다', '자다', '크다']","['기적', '주다', '식물', '자다', '크다']",주기적으로 주면 식물들 잘 큼에요,주 기적 주다 식물 들 자다 크다,경쟁사(식물영양제)
3624,경쟁사,2021-07-06,4,식물영양제,부정,0.547554666,naver,"[('자다', 'Verb'), ('자르다', 'Verb'), ('좋다', 'Adjective')]",[],"['자다', '자르다', '좋다']","['자다', '자르다', '좋다']",잘 자랐으면 좋겠네요,자다 자르다 좋다,경쟁사(식물영양제)
3642,경쟁사,2021-07-12,4,식물영양제,부정,0.54817763,naver,"[('운송', 'Noun'), ('중', 'Noun'), ('에', 'Josa'), ('누액', 'Noun'), ('이', 'Josa'), ('조금', 'Noun'), ('있다', 'Adjective'), ('하다', 'Verb'), ('워낙', 'Noun'), ('평이', 'Noun'), ('좋다', 'Adjective'), ('제품', 'Noun'), ('이니', 'Josa'), ('자다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb'), ('보다', 'Verb')]","['운송', '중', '누액', '조금', '워낙', '평이', '제품', '사용']","['있다', '하다', '좋다', '자다', '하다', '보다']","['운송', '중', '누액', '조금', '있다', '하다', '워낙', '평이', '좋다', '제품', '자다', '사용', '하다', '보다']",운송 중에 누액이 조금 있기는 했습니다만 워낙 평이 좋은 제품이니 잘 사용해 볼게요,운송 중 누액 조금 있다 하다 워낙 평이 좋다 제품 자다 사용 하다 보다,경쟁사(식물영양제)
3684,경쟁사,2021-05-31,4,식물영양제,부정,0.546348915,naver,"[('a', 'Alpha'), ('액', 'Noun'), ('은', 'Josa'), ('속', 'Noun'), ('뚜껑', 'Noun'), ('이', 'Josa'), ('있다', 'Adjective'), ('b', 'Alpha'), ('액', 'Noun'), ('은', 'Josa'), ('없다', 'Adjective')]","['액', '속', '뚜껑', '액']","['있다', '없다']","['액', '속', '뚜껑', '있다', '액', '없다']",a 액은 속 뚜껑이 있는데 b 액은 없었어요,a 액 속 뚜껑 있다 b 액 없다,경쟁사(식물영양제)
