index,name,time,rating,item,sentiment,sentiment_score,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence,name+item
3597,경쟁사,2021-07-13,5,식물영양제,긍정,0.584722361,naver,"[('텃밭', 'Noun'), ('에서도', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('자다', 'Verb'), ('자라다', 'Verb')]","['텃밭', '사용']","['하다', '자다', '자라다']","['텃밭', '사용', '하다', '자다', '자라다']",텃밭에서도 사용했는데 잘 자라네요,텃밭 사용 하다 자다 자라다,경쟁사(식물영양제)
3598,경쟁사,2021-07-06,5,식물영양제,긍정,0.584017575,naver,"[('이', 'Determiner'), ('거', 'Noun'), ('주다', 'Verb'), ('상추', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('튼튼하다', 'Adjective'), ('싱싱하다', 'Adjective'), ('자다', 'Verb'), ('자라', 'Noun'), ('요', 'Josa')]","['거', '상추', '자라']","['주다', '튼튼하다', '싱싱하다', '자다']","['거', '주다', '상추', '튼튼하다', '싱싱하다', '자다', '자라']",이거 주고 상추들이 튼튼하고 싱싱하게 잘 자라요,이 거 주다 상추 들 튼튼하다 싱싱하다 자다 자라,경쟁사(식물영양제)
3599,경쟁사,2021-07-06,5,식물영양제,긍정,0.586985317,naver,"[('감사하다', 'Verb')]",[],['감사하다'],['감사하다'],감사합니다,감사하다,경쟁사(식물영양제)
3600,경쟁사,2021-07-05,5,식물영양제,긍정,0.584719676,naver,"[('아직', 'Adverb'), ('사용', 'Noun'), ('하다', 'Verb'), ('보다', 'Verb'), ('않다', 'Verb'), ('지인', 'Noun'), ('이', 'Josa'), ('추천', 'Noun'), ('하다', 'Verb'), ('주다', 'Verb'), ('구매', 'Noun'), ('한', 'Josa'), ('거', 'Noun'), ('라서', 'Josa'), ('기대하다', 'Adjective'), ('보다', 'Verb')]","['사용', '지인', '추천', '구매', '거']","['하다', '보다', '않다', '하다', '주다', '기대하다', '보다']","['사용', '하다', '보다', '않다', '지인', '추천', '하다', '주다', '구매', '거', '기대하다', '보다']",아직 사용해 보진 않았지만 지인이 추천해 줘서 구매한 거라서 기대해 봅니다,아직 사용 하다 보다 않다 지인 추천 하다 주다 구매 거 기대하다 보다,경쟁사(식물영양제)
3601,경쟁사,2021-07-26,4,식물영양제,긍정,0.550860691,naver,"[('제품', 'Noun'), ('자다', 'Verb'), ('받다', 'Verb')]",['제품'],"['자다', '받다']","['제품', '자다', '받다']",제품 잘 받았습니다,제품 자다 받다,경쟁사(식물영양제)
3610,경쟁사,2021-07-16,5,식물영양제,긍정,0.584636486,naver,"[('한', 'Determiner'), ('달', 'Noun'), ('에', 'Josa'), ('한', 'Determiner'), ('달', 'Noun'), ('에', 'Josa'), ('하다', 'Verb'), ('번', 'Noun'), ('영양제', 'Noun'), ('주다', 'Verb'), ('있다', 'Adjective'), ('확', 'Noun'), ('실시', 'Noun'), ('과실', 'Noun'), ('이', 'Josa'), ('자다', 'Verb'), ('달리', 'Noun'), ('고', 'Josa'), ('싱싱하다', 'Adjective'), ('것', 'Noun'), ('같다', 'Adjective')]","['달', '달', '번', '영양제', '확', '실시', '과실', '달리', '것']","['하다', '주다', '있다', '자다', '싱싱하다', '같다']","['달', '달', '하다', '번', '영양제', '주다', '있다', '확', '실시', '과실', '자다', '달리', '싱싱하다', '것', '같다']",한달에한 달에 한 번 영양제 주고 있는데 확실시 과실이 잘 달리고 싱싱한 것 같습니다,한 달 한 달 하다 번 영양제 주다 있다 확 실시 과실 자다 달리 싱싱하다 것 같다,경쟁사(식물영양제)
3611,경쟁사,2021-07-16,5,식물영양제,긍정,0.586985317,naver,"[('감사하다', 'Verb')]",[],['감사하다'],['감사하다'],감사합니다,감사하다,경쟁사(식물영양제)
3612,경쟁사,2021-07-15,5,식물영양제,긍정,0.585796386,naver,"[('아파트', 'Noun'), ('에서', 'Josa'), ('작다', 'Adjective'), ('화분', 'Noun'), ('에', 'Josa'), ('방울토마토', 'Noun'), ('키우다', 'Verb'), ('물', 'Noun'), ('에', 'Josa'), ('희석', 'Noun'), ('하다', 'Verb'), ('주다', 'Verb'), ('있다', 'Adjective')]","['아파트', '화분', '방울토마토', '물', '희석']","['작다', '키우다', '하다', '주다', '있다']","['아파트', '작다', '화분', '방울토마토', '키우다', '물', '희석', '하다', '주다', '있다']",아파트에서 작은 화분에 방울토마토 키우는데 물에 희석해서 주고 있어요,아파트 작다 화분 방울토마토 키우다 물 희석 하다 주다 있다,경쟁사(식물영양제)
3613,경쟁사,2021-07-15,5,식물영양제,긍정,0.584333718,naver,"[('확실하다', 'Adjective'), ('튼튼하다', 'Adjective'), ('자라', 'Noun'), ('요', 'Josa')]",['자라'],"['확실하다', '튼튼하다']","['확실하다', '튼튼하다', '자라']",확실히 튼튼하게 자라요,확실하다 튼튼하다 자라,경쟁사(식물영양제)
3614,경쟁사,2021-06-22,5,식물영양제,긍정,0.588382679,naver,"[('집', 'Noun'), ('에서', 'Josa'), ('아스파라거스', 'Noun'), ('키우다', 'Verb'), ('보다', 'Verb'), ('구매', 'Noun'), ('하다', 'Verb')]","['집', '아스파라거스', '구매']","['키우다', '보다', '하다']","['집', '아스파라거스', '키우다', '보다', '구매', '하다']",집에서 아스파라거스 키워보려고 구매했어요,집 아스파라거스 키우다 보다 구매 하다,경쟁사(식물영양제)
