index,name,time,rating,item,sentiment,sentiment_score,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence,name+item
11377,경쟁사,2021-08-22,5,뿌리영양제,긍정,0.586118406,naver,"[('생물학', 'Noun'), ('적', 'Suffix'), ('방', 'Noun'), ('제라늄', 'Noun'), ('늘다', 'Verb'), ('점', 'Noun'), ('에서', 'Josa'), ('좋다', 'Adjective')]","['생물학', '방', '제라늄', '점']","['늘다', '좋다']","['생물학', '방', '제라늄', '늘다', '점', '좋다']",생물학적 방제라늄는 점에서 좋습니다,생물학 적 방 제라늄 늘다 점 좋다,경쟁사(뿌리영양제)
11378,경쟁사,2021-08-24,5,뿌리영양제,긍정,0.585940728,naver,"[('좋다', 'Adjective')]",[],['좋다'],['좋다'],좋아요,좋다,경쟁사(뿌리영양제)
11379,경쟁사,2021-08-24,5,뿌리영양제,긍정,0.583976334,naver,"[('엄마', 'Noun'), ('가', 'Josa'), ('좋아하다', 'Adjective')]",['엄마'],['좋아하다'],"['엄마', '좋아하다']",엄마가 좋아하세요,엄마 좋아하다,경쟁사(뿌리영양제)
11389,경쟁사,2021-08-24,5,뿌리영양제,긍정,0.585940728,naver,"[('좋다', 'Adjective')]",[],['좋다'],['좋다'],좋아요,좋다,경쟁사(뿌리영양제)
11390,경쟁사,2021-08-24,5,뿌리영양제,긍정,0.583982617,naver,"[('엄청', 'Adverb'), ('좋다', 'Adjective')]",[],['좋다'],['좋다'],엄청좋아요,엄청 좋다,경쟁사(뿌리영양제)
11391,경쟁사,2021-08-24,5,뿌리영양제,긍정,0.584650621,naver,"[('최고', 'Noun')]",['최고'],[],['최고'],최고,최고,경쟁사(뿌리영양제)
11392,경쟁사,2021-07-24,5,뿌리영양제,긍정,0.587312302,naver,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('감사하다', 'Verb')]",['배송'],"['빠르다', '감사하다']","['빠르다', '배송', '감사하다']",빠른 배송 감사합니다,빠르다 배송 감사하다,경쟁사(뿌리영양제)
11393,경쟁사,2021-07-24,5,뿌리영양제,긍정,0.584690341,naver,"[('택배', 'Noun'), ('는', 'Josa'), ('별도', 'Noun'), ('포장', 'Noun'), ('상자', 'Noun'), ('없이', 'Adverb'), ('10', 'Number'), ('리터', 'Noun'), ('들이다', 'Verb'), ('통', 'Noun'), ('에', 'Josa'), ('송장', 'Noun'), ('자다', 'Verb'), ('붙다', 'Verb'), ('자다', 'Verb'), ('오다', 'Verb')]","['택배', '별도', '포장', '상자', '리터', '통', '송장']","['들이다', '자다', '붙다', '자다', '오다']","['택배', '별도', '포장', '상자', '리터', '들이다', '통', '송장', '자다', '붙다', '자다', '오다']",택배는 별도 포장 상자 없이 10리터 들이 통에 송장 잘 붙어서 잘 왔습니다,택배 별도 포장 상자 없이 10 리터 들이다 통 송장 자다 붙다 자다 오다,경쟁사(뿌리영양제)
11394,경쟁사,2021-07-26,5,뿌리영양제,긍정,0.582573298,naver,"[('쑥', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('바로', 'Noun'), ('고개', 'Noun'), ('를', 'Josa'), ('숙이다', 'Verb'), ('게', 'Noun'), ('신기하다', 'Adjective')]","['쑥', '바로', '고개', '게']","['숙이다', '신기하다']","['쑥', '바로', '고개', '숙이다', '게', '신기하다']",쑥들이 바로 고개를 숙이는 게 신기합니다,쑥 들 바로 고개 숙이다 게 신기하다,경쟁사(뿌리영양제)
11395,경쟁사,2021-07-26,5,뿌리영양제,긍정,0.582920954,naver,"[('잔디', 'Noun'), ('같이', 'Josa'), ('생기다', 'Verb'), ('잡초', 'Noun'), ('들', 'Suffix'), ('은', 'Josa'), ('사이사이', 'Noun'), ('남다', 'Verb'), ('며칠', 'Noun'), ('뒤', 'Noun'), ('에', 'Josa'), ('하다', 'Verb'), ('번', 'Noun'), ('더', 'Noun'), ('살포', 'Noun'), ('하다', 'Verb'), ('박멸', 'Noun'), ('하다', 'Verb'), ('보다', 'Verb')]","['잔디', '잡초', '사이사이', '며칠', '뒤', '번', '더', '살포', '박멸']","['생기다', '남다', '하다', '하다', '하다', '보다']","['잔디', '생기다', '잡초', '사이사이', '남다', '며칠', '뒤', '하다', '번', '더', '살포', '하다', '박멸', '하다', '보다']",잔디같이 생긴 잡초들은 사이사이 남아있어서 며칠 뒤에 한 번 더 살포하여 박멸해 볼게요,잔디 생기다 잡초 들 사이사이 남다 며칠 뒤 하다 번 더 살포 하다 박멸 하다 보다,경쟁사(뿌리영양제)
